sample_id,split,src_dir,dst_dir,file_count,total_bytes,seed,created_at,mode
E586,test,backend\data\Srilankan_OCT\DataFiles\E586,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E586,20,59399246,42,2026-03-21T16:18:00,junction
E983,test,backend\data\Srilankan_OCT\DataFiles\E983,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E983,9,8055956,42,2026-03-21T16:18:00,junction
E171,test,backend\data\Srilankan_OCT\DataFiles\E171,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E171,5,46256590,42,2026-03-21T16:18:00,junction
E006,test,backend\data\Srilankan_OCT\DataFiles\E006,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E006,13,9044038,42,2026-03-21T16:18:00,junction
E520,test,backend\data\Srilankan_OCT\DataFiles\E520,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E520,8,5120658,42,2026-03-21T16:18:00,junction
E869,test,backend\data\Srilankan_OCT\DataFiles\E869,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E869,5,46256794,42,2026-03-21T16:18:00,junction
E715,test,backend\data\Srilankan_OCT\DataFiles\E715,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E715,5,46256996,42,2026-03-21T16:18:00,junction
E454,test,backend\data\Srilankan_OCT\DataFiles\E454,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E454,5,46255878,42,2026-03-21T16:18:00,junction
E678,test,backend\data\Srilankan_OCT\DataFiles\E678,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E678,8,5119920,42,2026-03-21T16:18:00,junction
E986,test,backend\data\Srilankan_OCT\DataFiles\E986,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E986,9,7742540,42,2026-03-21T16:18:00,junction
E932,test,backend\data\Srilankan_OCT\DataFiles\E932,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E932,8,5014330,42,2026-03-21T16:18:00,junction
E357,test,backend\data\Srilankan_OCT\DataFiles\E357,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E357,17,99522982,42,2026-03-21T16:18:00,junction
E837,test,backend\data\Srilankan_OCT\DataFiles\E837,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E837,9,8011996,42,2026-03-21T16:18:00,junction
E027,test,backend\data\Srilankan_OCT\DataFiles\E027,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E027,9,8014876,42,2026-03-21T16:18:00,junction
E882,test,backend\data\Srilankan_OCT\DataFiles\E882,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E882,17,142269084,42,2026-03-21T16:18:00,junction
E774,test,backend\data\Srilankan_OCT\DataFiles\E774,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E774,5,46256142,42,2026-03-21T16:18:00,junction
E469,test,backend\data\Srilankan_OCT\DataFiles\E469,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E469,9,92513442,42,2026-03-21T16:18:00,junction
E445,test,backend\data\Srilankan_OCT\DataFiles\E445,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E445,5,46256210,42,2026-03-21T16:18:00,junction
E095,test,backend\data\Srilankan_OCT\DataFiles\E095,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E095,9,7982448,42,2026-03-21T16:18:00,junction
E030,test,backend\data\Srilankan_OCT\DataFiles\E030,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E030,17,16041034,42,2026-03-21T16:18:00,junction
E032,test,backend\data\Srilankan_OCT\DataFiles\E032,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E032,12,8655678,42,2026-03-21T16:18:00,junction
E682,test,backend\data\Srilankan_OCT\DataFiles\E682,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E682,9,8056552,42,2026-03-21T16:18:00,junction
E870,test,backend\data\Srilankan_OCT\DataFiles\E870,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E870,9,8038718,42,2026-03-21T16:18:00,junction
E089,test,backend\data\Srilankan_OCT\DataFiles\E089,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E089,8,5138342,42,2026-03-21T16:18:00,junction
E818,test,backend\data\Srilankan_OCT\DataFiles\E818,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E818,9,7983550,42,2026-03-21T16:18:00,junction
E962,test,backend\data\Srilankan_OCT\DataFiles\E962,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E962,9,8049598,42,2026-03-21T16:18:00,junction
E104,test,backend\data\Srilankan_OCT\DataFiles\E104,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E104,5,3432272,42,2026-03-21T16:18:00,junction
E142,test,backend\data\Srilankan_OCT\DataFiles\E142,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E142,8,5043738,42,2026-03-21T16:18:00,junction
E457,test,backend\data\Srilankan_OCT\DataFiles\E457,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E457,5,46256596,42,2026-03-21T16:18:00,junction
E481,test,backend\data\Srilankan_OCT\DataFiles\E481,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E481,8,5149216,42,2026-03-21T16:18:00,junction
E517,test,backend\data\Srilankan_OCT\DataFiles\E517,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E517,5,3386304,42,2026-03-21T16:18:00,junction
E025,test,backend\data\Srilankan_OCT\DataFiles\E025,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E025,16,13129190,42,2026-03-21T16:18:00,junction
E114,test,backend\data\Srilankan_OCT\DataFiles\E114,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E114,5,46257100,42,2026-03-21T16:18:00,junction
E921,test,backend\data\Srilankan_OCT\DataFiles\E921,C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Srilankan_OCT\DataFiles\E921,5,46256584,42,2026-03-21T16:18:00,junction
